#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
A0A851G2Y4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.5e-17   59.3   0.0   1   1   9.3e-17   9.3e-17   59.2   0.0     1   134     1   133     1   136 0.91 -
A0A8F8FY17_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.5e-17   59.3   0.0   1   1   9.3e-17   9.3e-17   59.2   0.0     1   134     1   133     1   136 0.91 -
A0A8H8X618_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.5e-17   59.3   0.0   1   1   9.3e-17   9.3e-17   59.2   0.0     1   134     1   133     1   136 0.91 -
F5RR27_class_2_c1_domain     -            136 kari_class_1_swissprot_c1_domains -            146   8.5e-17   59.3   0.0   1   1   9.3e-17   9.3e-17   59.2   0.0     1   134     1   133     1   136 0.91 -
A0A344LV87_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   8.5e-17   59.3   0.1   1   1   9.5e-17   9.5e-17   59.2   0.1     1   134     1   133     1   134 0.94 -
A0A6C1FD21_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.6e-17   59.3   0.2   1   1     1e-16     1e-16   59.1   0.2     1   135     1   134     1   141 0.91 -
A0A659PLV9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.7e-17   59.3   0.0   1   1   9.4e-17   9.4e-17   59.2   0.0     1   134     1   133     1   136 0.92 -
A0A2I5HND8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.7e-17   59.3   0.0   1   1   9.5e-17   9.5e-17   59.2   0.0     1   134     1   133     1   136 0.92 -
A0A3R0Q9K5_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.7e-17   59.3   0.0   1   1   9.5e-17   9.5e-17   59.2   0.0     1   134     1   133     1   136 0.92 -
A0A3X1MAR6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.7e-17   59.3   0.0   1   1   9.5e-17   9.5e-17   59.2   0.0     1   134     1   133     1   136 0.92 -
A0A6X8J7V9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.7e-17   59.3   0.0   1   1   9.5e-17   9.5e-17   59.2   0.0     1   134     1   133     1   136 0.92 -
A0A1T1CDI1_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   8.7e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   134 0.96 -
A0A662Z9M9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.8e-17   59.3   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   133     1   132     1   135 0.94 -
A0A7Y1Z5U4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.8e-17   59.3   0.0   1   1     1e-16     1e-16   59.1   0.0     1   135     1   134     1   141 0.92 -
A0A2M8APE4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.8e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   138 0.96 -
A0A0M2Y0K5_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A1P8EBP6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A1Q4GCK7_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A2X2J6B8_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A349QZI9_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A349W2A7_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A363NRX6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A3C0ZFY6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A562MS10_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A6G7C2Y1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A7G5E8K3_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A5S5DQW2_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   137 0.95 -
A0A7Y2NJX6_class_2_c1_domain -            134 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.2   1   1   9.9e-17   9.9e-17   59.1   0.2     1   134     1   133     1   134 0.95 -
A0A2D5PKG8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   134     1   133     1   136 0.95 -
A0A2N1G9H0_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1     1e-16     1e-16   59.1   0.1     1   137     1   136     1   144 0.95 -
A0A420W476_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A265B0M2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A2T6WY10_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A3Q9MZ71_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A3R0ZIE7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A3T3EWC4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A3W0FK99_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A4U8K7I9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A509CTT1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A5H5T6J0_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A5Y2MZJ9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A5Y5YQP2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A5Z9L983_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A633L0W9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A659RWZ4_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A737BA00_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A8E7RCJ8_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A3R7UAA2_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.2   1   1     1e-16     1e-16   59.1   0.2     1   135     1   134     1   144 0.93 -
A0A756V453_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   8.9e-17   59.3   0.0   1   1   9.7e-17   9.7e-17   59.1   0.0     1   134     1   133     1   136 0.93 -
A0A653MS03_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146     9e-17   59.3   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   135     1   134     1   138 0.96 -
A0A0J5L053_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     9e-17   59.2   0.0   1   1   9.8e-17   9.8e-17   59.1   0.0     1   134     1   133     1   136 0.91 -
A0A1S2B9M1_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146     9e-17   59.2   0.0   1   1   9.8e-17   9.8e-17   59.1   0.0     1   134     1   133     1   136 0.91 -
A0A1F2JI35_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.1e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   139 0.95 -
A0A1F3F754_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.1e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   143 0.95 -
A0A5K7S624_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.1e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   143 0.95 -
A0A4Y7ZTP3_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.1e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   58.9   0.1     1   134     1   133     1   138 0.96 -
A0A2N0TPM1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.2e-17   59.2   0.3   1   1   1.1e-16   1.1e-16   59.0   0.3     1   137     1   136     1   144 0.91 -
A0A349X626_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.2e-17   59.2   0.0   1   1   1.1e-16   1.1e-16   58.9   0.0     5   134     5   133     3   142 0.96 -
A0A1H1QFW3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.3e-17   59.2   0.3   1   1     1e-16     1e-16   59.0   0.3     1   136     1   135     1   136 0.94 -
A0A6P0UG24_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.3e-17   59.2   0.0   1   1   1.1e-16   1.1e-16   58.9   0.0     1   135     1   134     1   142 0.95 -
A0A891HBQ6_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.3e-17   59.2   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   133     1   132     1   137 0.95 -
A0A4R7CU41_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.3e-17   59.2   0.0   1   1   1.1e-16   1.1e-16   58.9   0.0     1   135     1   134     1   138 0.95 -
A0A1Y1S012_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.3e-17   59.2   0.2   1   1   1.1e-16   1.1e-16   59.0   0.2     1   135     1   134     1   142 0.94 -
A0A088F2X1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   59.0   0.1     1   135     1   134     1   140 0.96 -
A0A0H3NVY6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.0   1   1     1e-16     1e-16   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A0T9U4G7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.0   1   1     1e-16     1e-16   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A7H4ZDL7_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.0   1   1     1e-16     1e-16   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A7T9XWM9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.0   1   1     1e-16     1e-16   59.1   0.0     1   134     1   133     1   136 0.92 -
A0A7U7IT28_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.0   1   1     1e-16     1e-16   59.1   0.0     1   134     1   133     1   136 0.92 -
W6UGP6_class_2_c1_domain     -            145 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   58.9   0.1     1   135     1   134     1   138 0.95 -
A0A0B8T4N9_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.0   1   1   1.1e-16   1.1e-16   58.9   0.0     1   135     1   134     1   138 0.95 -
A0A4V1E2L8_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.4e-17   59.2   0.1   1   1   1.2e-16   1.2e-16   58.9   0.1     1   134     1   133     1   137 0.95 -
A0A011LVZ2_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.1   1   1   1.2e-16   1.2e-16   58.9   0.1     1   134     1   133     1   136 0.94 -
A0A2E7GV63_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   58.9   0.1     1   133     1   132     1   137 0.94 -
A0A857JMW1_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   58.9   0.1     1   133     1   132     1   137 0.94 -
A0A8H9IBL4_class_2_c1_domain -            145 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   58.9   0.1     1   133     1   132     1   137 0.94 -
K6WBQ0_class_2_c1_domain     -            145 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.1   1   1   1.1e-16   1.1e-16   58.9   0.1     1   133     1   132     1   137 0.94 -
A0A3Y1ZLH3_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.0   1   1     1e-16     1e-16   59.0   0.0     1   134     1   133     1   136 0.92 -
A0A5H5JY31_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.0   1   1     1e-16     1e-16   59.0   0.0     1   134     1   133     1   136 0.92 -
A0A5I1I379_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.0   1   1     1e-16     1e-16   59.0   0.0     1   134     1   133     1   136 0.92 -
A0A5Z3ZT75_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.5e-17   59.2   0.0   1   1     1e-16     1e-16   59.0   0.0     1   134     1   133     1   136 0.92 -
A0A345CG31_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.6e-17   59.2   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   134     1   133     1   136 0.91 -
A0A1A9R5T9_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.6e-17   59.1   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   135     1   134     1   136 0.96 -
A0A2G2KL40_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.6e-17   59.1   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   135     1   134     1   136 0.96 -
A0A4R7YXQ6_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.6e-17   59.1   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   135     1   134     1   136 0.96 -
A0A659SDN8_class_2_c1_domain -            137 kari_class_1_swissprot_c1_domains -            146   9.7e-17   59.1   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   134     1   133     1   136 0.92 -
A0A5U2M8K2_class_2_c1_domain -            136 kari_class_1_swissprot_c1_domains -            146   9.8e-17   59.1   0.0   1   1   1.1e-16   1.1e-16   59.0   0.0     1   134     1   133     1   136 0.92 -
