#                                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                accession   tlen query name                        accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#        ------------------- ---------- -----              -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
A0A3C0ZFY6_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.2e-21   4.2e-21   73.3   0.0    24   144    15   132     2   134 0.85 -
A0A562MS10_class_2_c2_domain -            134 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.2e-21   4.2e-21   73.3   0.0    24   144    15   132     2   134 0.85 -
A0A0F5B4Z1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A379QSL9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A402XHK4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A5Y2SKY1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A5Y3V6K8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A5Y3XFF3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A603BK12_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A6C7CR01_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A6C7D4B0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A6D2GF55_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A701VZI6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A729JRV0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A731R9J8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A734MQT1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A735HHN3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A737H101_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A737MNM5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A737VZ99_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A737Y1Z1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A2I5HND8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A344SHA6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A379U6U1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A3F3ISV6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A3R0Q9K5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A3S4GBZ0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A3X1MAR6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A5U3F5S1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A6X8J7V9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A735RKN7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.1   1   1   4.6e-21   4.6e-21   73.2   0.1    16   144    15   138     4   140 0.88 -
A0A2K0JC42_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A3I6RSK7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A3J3EJU6_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A3R0Q0X3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A5Y6MBY4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A727TJ97_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A729FVM2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A729Q5D8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A730PY84_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A735P2Q4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A736VGC4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A737M522_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A737NVH2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A752MRD2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A753B9A0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A4P7WUY8_class_2_c2_domain -            141 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.4e-21   4.4e-21   73.2   0.0    10   144    10   139     3   141 0.91 -
A0A379QEL8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A3I8FPB4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A5Y3N1F8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A732CX78_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A735V5B2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.9e-21   4.9e-21   73.1   0.0    16   144    15   138     5   140 0.88 -
A0A2S7UTV6_class_2_c2_domain -            143 kari_class_1_swissprot_c1_domains -            146   3.7e-21   73.5   0.0   1   1   4.5e-21   4.5e-21   73.2   0.0     6   144     6   141     3   143 0.89 -
A0A117G2Z5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A1R2XSW9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A1S0Z7T1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A232S7I4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A265B0M2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A2A6D4Y9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A2C9P5W8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A2R4DG15_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A2T6WY10_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A2T8LXP3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A2X5C3U8_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3F3IEA5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3Q9L2H9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3R0DFY2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3R0ZIE7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3R1AJZ2_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3R1DYE5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3R8TDF9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3S4FFI5_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3T2YMD0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3T3EWC4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3U2PZ96_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3U5NDL9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3U7K0B7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3U7XUQ3_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3U8L4U9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V2W822_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V3AYZ1_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V3CLF4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V3U796_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V3ZBW9_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V4BG99_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V4PMY0_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V5UVK4_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
A0A3V6SCT7_class_2_c2_domain -            140 kari_class_1_swissprot_c1_domains -            146   3.8e-21   73.4   0.0   1   1   4.8e-21   4.8e-21   73.1   0.0    16   144    15   138     4   140 0.88 -
